policy,step,time_start_s,time_end_s,time_end_h,requested_active_cfl_cap,solver_timestep_limiter,legacy_size_cfl,raw_face_cfl_reported_by_solver,cumulative_number_dissolution_m3,cumulative_beta_volume_dissolution,cumulative_mol_B_returned_mol_m3,dt_s,global_max_cfl,global_face_index,global_face_velocity_m_s,active_M0_cfl,active_M3_cfl,population_active_cfl,lower_tail_active_cfl,boundary_candidate_cfl,boundary_active_cfl,boundary_active,boundary_flux_always_executed,M0_support_low_cell,M0_support_high_cell,M0_support_low_radius_m,M0_support_high_radius_m,M3_support_low_cell,M3_support_high_cell,M3_support_low_radius_m,M3_support_high_radius_m,lower_tail_low_cell,lower_tail_high_cell,lower_tail_low_radius_m,lower_tail_high_radius_m,first_cell_M0_fraction,first_cell_M3_fraction,lower_boundary_radius_m,lower_boundary_velocity_m_s,active_definition,lower_tail_definition,boundary_active_definition,M0_covered_fraction,M3_covered_fraction,lower_tail_M0_fraction
current_implicit_policy,122,198.46056758695937,199.8785467030336,0.05552181852862045,UNBOUNDED,legacy_active_cell_cfl,0.35,2.1090539342229856e+19,22291809031930.83,9.84398825977976e-15,2.400445819156712e-10,1.4179791160742232,2.1090539342229856e+19,0,-11768219.727437668,1.3543827471070726,0.7504422910013205,1.3543827471070726,6.800858929411258,2.1090539342229856e+19,0.0,False,True,1252,2195,3.83917285434307e-09,1.8634404206756944e-08,1336,2227,4.418623174478063e-09,1.9659496361146728e-08,1015,1269,2.5822092195405245e-09,3.9565773363409034e-09,1.0367971958772113e-29,1.2527518425830492e-33,4.724027182871601e-10,-11768219.727437668,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990022781884,0.9999990051937305,1.0003621919550512e-06
current_implicit_policy,123,199.8785467030336,201.29622123942752,0.05591561701095209,UNBOUNDED,legacy_active_cell_cfl,0.35,2.1086015517433483e+19,23914643134631.45,1.0560626368049586e-14,2.575197241593208e-10,1.4176745363939092,2.1086015517433483e+19,0,-11768223.293637156,1.3087673480724258,0.7345763279896407,1.3087673480724258,6.982145930880387,2.1086015517433483e+19,0.0,False,True,1257,2201,3.871431265337349e-09,1.8822451033229373e-08,1339,2230,4.440862209195327e-09,1.97584430702992e-08,1011,1268,2.564981977134623e-09,3.949961672782471e-09,1.1037096912344008e-29,1.3335851267405987e-33,4.724027182871601e-10,-11768223.293637156,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990044833212,0.9999990021668503,1.0060357092464345e-06
current_implicit_policy,124,201.29622123942752,202.7135942696852,0.05630933174157922,UNBOUNDED,legacy_active_cell_cfl,0.35,2.1081537343006355e+19,25639871183918.96,1.1322481300428665e-14,2.760974737357328e-10,1.4173730302576641,2.1081537343006355e+19,0,-11768226.825359328,1.3448756861484514,0.7503333925384953,1.3448756861484514,7.263872044954979,2.1081537343006355e+19,0.0,False,True,1253,2198,3.84560296127854e-09,1.8728191602904058e-08,1336,2228,4.418623174478063e-09,1.9692423418274843e-08,1006,1267,2.5436094569630375e-09,3.943357071058699e-09,1.1742641737557157e-29,1.4188170575375801e-33,4.724027182871601e-10,-11768226.825359328,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990010276922,0.9999990050392416,1.0120107661309025e-06
current_implicit_policy,125,202.7135942696852,204.11981294476982,0.05669994804021384,UNBOUNDED,legacy_active_cell_cfl,0.35,2.091563737215067e+19,27458024869658.83,1.2125371882851186e-14,2.956758731705525e-10,1.4062186750846286,2.091563737215067e+19,0,-11768230.322930872,1.3713388738817556,0.728846484990819,1.3713388738817556,7.449677082132122,2.091563737215067e+19,0.0,False,True,1249,2196,3.819946971086318e-09,1.8665614370058834e-08,1339,2232,4.440862209195327e-09,1.982468405589743e-08,1001,1265,2.5224150217146828e-09,3.930180979161539e-09,1.2486204389823742e-29,1.5086405750766471e-33,4.724027182871601e-10,-11768230.322930872,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990047157125,0.9999990157040972,9.91986405765078e-07
current_implicit_policy,126,204.11981294476982,205.52574193310983,0.05709048387030829,UNBOUNDED,legacy_active_cell_cfl,0.35,2.0911334773808345e+19,29387864755756.83,1.2977582717547985e-14,3.164569415871635e-10,1.4059289883399955,2.0911334773808345e+19,0,-11768233.760150112,1.3711931036087275,0.728797088122419,1.3711931036087275,7.6993261771801,2.0911334773808345e+19,0.0,False,True,1249,2197,3.819946971086318e-09,1.869687680625781e-08,1339,2232,4.440862209195327e-09,1.982468405589743e-08,996,1264,2.5013971875102763e-09,3.923609452088614e-09,1.326311986514561e-29,1.6024920492847954e-33,4.724027182871601e-10,-11768233.760150112,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.999999002446887,0.9999990009309466,9.981261394965954e-07
current_implicit_policy,127,205.52574193310983,206.93138413295094,0.057480940036930814,UNBOUNDED,legacy_active_cell_cfl,0.35,2.0907075221920846e+19,31435162815341.805,1.3881662688534475e-14,3.385028332447628e-10,1.4056421998411135,2.0907075221920846e+19,0,-11768237.164376358,1.4089157459515624,0.7550549746605378,1.4089157459515624,7.957445516283202,2.0907075221920846e+19,0.0,False,True,1245,2195,3.794462145166479e-09,1.8634404206756944e-08,1334,2228,4.403859057519662e-09,1.9692423418274843e-08,991,1263,2.480554482834849e-09,3.917048913051177e-09,1.4080748159323e-29,1.701260482234277e-33,4.724027182871601e-10,-11768237.164376358,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990009712416,0.9999990060518614,1.00444819285429e-06
current_implicit_policy,128,206.93138413295094,208.33674241302433,0.0578713173369512,UNBOUNDED,legacy_active_cell_cfl,0.35,2.0902858278120165e+19,33605930481886.906,1.4840266424712657e-14,3.6187828098009367e-10,1.4053582800733992,2.0902858278120165e+19,0,-11768240.535918904,1.4087670414677878,0.7657663453337765,1.4087670414677878,8.27905859087079,2.0902858278120165e+19,0.0,False,True,1245,2196,3.794462145166479e-09,1.8665614370058834e-08,1332,2227,4.389144272477778e-09,1.9659496361146728e-08,986,1262,2.4598854484347212e-09,3.9104993436764915e-09,1.4940805108545646e-29,1.80515304023542e-33,4.724027182871601e-10,-11768240.535918904,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990005668214,0.9999990062180122,1.0109537952083188e-06
current_implicit_policy,129,208.33674241302433,209.7310716778929,0.05825863102163692,UNBOUNDED,legacy_active_cell_cfl,0.35,2.0738822049638543e+19,35887791150392.35,1.584792845873804e-14,3.864500099670327e-10,1.3943292648685806,2.0738822049638543e+19,0,-11768243.875083925,1.3789402191017386,0.7386350469424379,1.3789402191017386,8.491435812575409,2.0738822049638543e+19,0.0,False,True,1247,2199,3.807183234141796e-09,1.875955884769441e-08,1336,2231,4.418623174478063e-09,1.9791535850082924e-08,981,1260,2.4393886372153336e-09,3.897433040577991e-09,1.5845059559963777e-29,1.914383287687925e-33,4.724027182871601e-10,-11768243.875083925,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990028658159,0.9999990059145173,9.923213500258268e-07
current_implicit_policy,130,209.7310716778929,211.12512809547854,0.05864586891541071,UNBOUNDED,legacy_active_cell_cfl,0.35,2.073476958586862e+19,38303715326967.06,1.691479248922806e-14,4.12465373191935e-10,1.3940564175856298,2.073476958586862e+19,0,-11768247.156887386,1.3977024515041891,0.7651965247227436,1.3977024515041891,8.776557855934707,2.073476958586862e+19,0.0,False,True,1245,2199,3.794462145166479e-09,1.875955884769441e-08,1331,2227,4.381805327893167e-09,1.9659496361146728e-08,976,1259,2.4190626141399347e-09,3.890916270262103e-09,1.678770177374843e-29,2.0282493329800566e-33,4.724027182871601e-10,-11768247.156887386,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990127782382,0.9999990000381919,9.989778714187385e-07
current_implicit_policy,131,211.12512809547854,212.51891437226314,0.059033031770073095,UNBOUNDED,legacy_active_cell_cfl,0.35,2.0730757320116388e+19,40860317091360.125,1.804377927166317e-14,4.399955929591839e-10,1.3937862767845943,2.0730757320116388e+19,0,-11768250.407403154,1.4263730741443996,0.7705712046546708,1.4263730741443996,9.131867272426328,2.0730757320116388e+19,0.0,False,True,1242,2197,3.7754601650543804e-09,1.869687680625781e-08,1330,2227,4.374478654517765e-09,1.9659496361146728e-08,970,1258,2.3948948239396025e-09,3.884410396424719e-09,1.7777483917665275e-29,2.1478082966297334e-33,4.724027182871601e-10,-11768250.407403154,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990003313038,0.9999990064840967,1.0059177026195623e-06
current_implicit_policy,132,212.51891437226314,213.9124331875593,0.059420120329877577,UNBOUNDED,legacy_active_cell_cfl,0.35,2.0726784848849514e+19,43564471586767.85,1.9237924846268364e-14,4.691147027791062e-10,1.3935188152961508,2.0726784848849514e+19,0,-11768253.626921203,1.4556019744554323,0.7650945179857668,1.4556019744554323,9.50181479025222,2.0726784848849514e+19,0.0,False,True,1239,2196,3.756553343421763e-09,1.8665614370058834e-08,1331,2228,4.381805327893167e-09,1.9692423418274843e-08,965,1257,2.374939542230117e-09,3.8779154008461946e-09,1.881629550640161e-29,2.2732883048682266e-33,4.724027182871601e-10,-11768253.626921203,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990032912935,0.999999000684146,1.012937133083577e-06
current_implicit_policy,133,213.9124331875593,215.2950452499056,0.05980417923608489,UNBOUNDED,legacy_active_cell_cfl,0.35,2.056456661814981e+19,46400253356671.01,2.049019658474585e-14,4.996512127763626e-10,1.3826120623463156,2.056456661814981e+19,0,-11768256.815728575,1.4056047612216305,0.7645837903149197,1.4056047612216305,9.746469155312893,2.056456661814981e+19,0.0,False,True,1243,2201,3.7817835616590545e-09,1.8822451033229373e-08,1330,2228,4.374478654517765e-09,1.9692423418274843e-08,960,1255,2.3551505364105478e-09,3.864957971739414e-09,1.9906081121967985e-29,2.404924129945795e-33,4.724027182871601e-10,-11768256.815728575,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990078462323,0.9999990074458086,9.955846546731657e-07
current_implicit_policy,134,215.2950452499056,216.67740022918377,0.060188166730328826,UNBOUNDED,legacy_active_cell_cfl,0.35,2.0560748315926122e+19,49395570557667.305,2.1812918635643035e-14,5.319056459714462e-10,1.3823549792781689,2.0560748315926122e+19,0,-11768259.949995238,1.4344202376877022,0.7484920907455205,1.4344202376877022,10.074605819980622,2.0560748315926122e+19,0.0,False,True,1240,2199,3.762845073599964e-09,1.875955884769441e-08,1333,2231,4.396495508824251e-09,1.9791535850082924e-08,955,1254,2.335526420999497e-09,3.858495501923986e-09,2.103969566145289e-29,2.5418526037822885e-33,4.724027182871601e-10,-11768259.949995238,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.999999000371799,0.9999990019595418,1.0027428789702477e-06
current_implicit_policy,135,216.67740022918377,218.05950065441343,0.06057208351511484,UNBOUNDED,legacy_active_cell_cfl,0.35,2.0556967575729795e+19,52557945676360.85,2.3209412903867193e-14,5.659590066538369e-10,1.382100425229642,2.0556967575729795e+19,0,-11768263.054577837,1.4737636879212535,0.7484455347118262,1.4737636879212535,10.483608457538727,2.0556967575729795e+19,0.0,False,True,1236,2197,3.737741203732187e-09,1.869687680625781e-08,1333,2232,4.396495508824251e-09,1.982468405589743e-08,950,1253,2.3160658220599897e-09,3.852043837792972e-09,2.2227474081262113e-29,2.6853219772640252e-33,4.724027182871601e-10,-11768263.054577837,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990021530906,0.999999008623013,1.0100818420829972e-06
current_implicit_policy,136,218.05950065441343,219.44134902958098,0.06095593028599471,UNBOUNDED,legacy_active_cell_cfl,0.35,2.0553224025757925e+19,55895184018773.8,2.4683126186434032e-14,6.018953445934803e-10,1.38184837516756,2.0553224025757925e+19,0,-11768266.129748391,1.4439171287679098,0.7807927889522218,1.4439171287679098,10.90957917438535,2.0553224025757925e+19,0.0,False,True,1239,2201,3.756553343421763e-09,1.8822451033229373e-08,1327,2227,4.352572056635419e-09,1.9659496361146728e-08,944,1251,2.2929270274911753e-09,3.83917285434307e-09,2.3471483653545407e-29,2.835581827897934e-33,4.724027182871601e-10,-11768266.129748391,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990024756921,0.999999000369778,9.938216093414695e-07
current_implicit_policy,137,219.44134902958098,220.82294783392274,0.0613397077316452,UNBOUNDED,legacy_active_cell_cfl,0.35,2.054951729841127e+19,59415381396088.42,2.6237633566465684e-14,6.398018378030599e-10,1.3815988043417753,2.054951729841127e+19,0,-11768269.17577622,1.4936013464274707,0.7590100306802313,1.4936013464274707,11.277768237547264,2.054951729841127e+19,0.0,False,True,1234,2198,3.725252144105903e-09,1.8728191602904058e-08,1331,2231,4.381805327893167e-09,1.9791535850082924e-08,939,1250,2.2738213848067787e-09,3.8327534989791e-09,2.4773848535169735e-29,2.9928885983017934e-33,4.724027182871601e-10,-11768269.17577622,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990065875529,0.9999990037775623,1.0015278846667136e-06
current_implicit_policy,138,220.82294783392274,222.1937646218225,0.06172049017272847,UNBOUNDED,legacy_active_cell_cfl,0.35,2.0389153804642083e+19,63097106908058.3,2.786347123014066e-14,6.794477122129449e-10,1.3708167878997815,2.0389153804642083e+19,0,-11768272.192927958,1.4820683282965081,0.7531752786185878,1.4820683282965081,11.647270422903206,2.0389153804642083e+19,0.0,False,True,1234,2199,3.725252144105903e-09,1.875955884769441e-08,1331,2232,4.381805327893167e-09,1.982468405589743e-08,934,1249,2.254874938458789e-09,3.82634487720928e-09,2.613675095684508e-29,3.157505739696012e-33,4.724027182871601e-10,-11768272.192927958,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990018296805,0.9999990106033056,1.0094159225814159e-06
current_implicit_policy,139,222.1937646218225,223.56434147542413,0.06210120596539559,UNBOUNDED,legacy_active_cell_cfl,0.35,2.0385590224977625e+19,66975713268812.08,2.957625081769575e-14,7.21213655970537e-10,1.3705768536016243,2.0385590224977625e+19,0,-11768275.158685718,1.4619661822097056,0.7856858423040204,1.4619661822097056,12.121811168144164,2.0385590224977625e+19,0.0,False,True,1236,2203,3.737741203732187e-09,1.8885554067379355e-08,1325,2227,4.3380286388383984e-09,1.9659496361146728e-08,928,1247,2.2323474750842894e-09,3.813559762692931e-09,2.755106648393673e-29,3.3283310462752445e-33,4.724027182871601e-10,-11768275.158685718,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990089643032,0.9999990002226461,9.940762489733098e-07
current_implicit_policy,140,223.56434147542413,224.93468073611135,0.06248185576003093,UNBOUNDED,legacy_active_cell_cfl,0.35,2.0382061420281123e+19,71060003596247.78,3.137985975653146e-14,7.651944635697398e-10,1.37033926068722,2.0382061420281123e+19,0,-11768278.096525721,1.4817927665030288,0.7584235468273033,1.4817927665030288,12.616193445218132,2.0382061420281123e+19,0.0,False,True,1234,2202,3.725252144105903e-09,1.8853976150103026e-08,1330,2232,4.374478654517765e-09,1.982468405589743e-08,923,1246,2.2137466069820796e-09,3.807183234141796e-09,2.9029437812356185e-29,3.506891430681903e-33,4.724027182871601e-10,-11768278.096525721,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.999999003182266,0.9999990045232902,1.0020822193413186e-06
current_implicit_policy,141,224.93468073611135,226.30478472244144,0.06286244020067817,UNBOUNDED,legacy_active_cell_cfl,0.35,2.0378567051526738e+19,75359093498225.44,3.327832346856965e-14,8.11488294485836e-10,1.370103986330104,2.0378567051526738e+19,0,-11768281.006700777,1.543107264829342,0.7855898470780488,1.543107264829342,13.043651774890366,2.0378567051526738e+19,0.0,False,True,1228,2198,3.688034789029669e-09,1.8728191602904058e-08,1325,2228,4.3380286388383984e-09,1.9692423418274843e-08,918,1245,2.195300729219867e-09,3.800817367575497e-09,3.057417240885e-29,3.69346545584482e-33,4.724027182871601e-10,-11768281.006700777,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.999999005158075,0.9999990019244228,1.0102683677221413e-06
current_implicit_policy,142,226.30478472244144,227.66422297347896,0.06324006193707749,UNBOUNDED,legacy_active_cell_cfl,0.35,2.02199326575309e+19,79846195929619.72,3.525981288433685e-14,8.598066981476468e-10,1.3594382510375107,2.02199326575309e+19,0,-11768283.889461212,1.4903015028897069,0.7850662130844007,1.4903015028897069,13.563923874005138,2.02199326575309e+19,0.0,False,True,1232,2203,3.71280481465885e-09,1.8885554067379355e-08,1324,2228,4.330775163032984e-09,1.9692423418274843e-08,912,1243,2.173368445557468e-09,3.788117549116994e-09,3.2187637013901413e-29,3.8883388378288565e-33,4.724027182871601e-10,-11768283.889461212,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990013904653,0.9999990082036263,9.960252071305845e-07
current_implicit_policy,143,227.66422297347896,229.0234349922251,0.06361762083117364,UNBOUNDED,legacy_active_cell_cfl,0.35,2.0216572605230236e+19,84563599262747.89,3.73430024075129e-14,9.106050478556634e-10,1.3592120187461456,2.0216572605230236e+19,0,-11768286.723317366,1.5519302946420646,0.7686099887943402,1.5519302946420646,14.024564353594425,2.0216572605230236e+19,0.0,False,True,1226,2199,3.675711815374348e-09,1.875955884769441e-08,1327,2231,4.352572056635419e-09,1.9791535850082924e-08,907,1242,2.1552590158004396e-09,3.7817835616590545e-09,3.38588723275538e-29,4.09018779262581e-33,4.724027182871601e-10,-11768286.723317366,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990075605097,0.9999990067376149,1.0043233123876348e-06
current_implicit_policy,144,229.0234349922251,230.38242296932597,0.06399511749147943,UNBOUNDED,legacy_active_cell_cfl,0.35,2.021324508889242e+19,89521168350353.9,3.9532248324052747e-14,9.63989571168591e-10,1.358987977100868,2.021324508889242e+19,0,-11768289.530662658,1.5517910992520387,0.790515160013882,1.5517910992520387,14.697497088341835,2.021324508889242e+19,0.0,False,True,1226,2200,3.675711815374348e-09,1.879097862847257e-08,1323,2228,4.323533815527228e-09,1.9692423418274843e-08,901,1240,2.1337267712786257e-09,3.769147341594353e-09,3.560259803365093e-29,4.300790021502796e-33,4.724027182871601e-10,-11768289.530662658,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990018884952,0.9999990020108023,9.907231870289057e-07
current_implicit_policy,145,230.38242296932597,231.7411890743576,0.0643725525206549,UNBOUNDED,legacy_active_cell_cfl,0.35,2.020994979558063e+19,94729102362513.45,4.1832054553326085e-14,1.0200700956698795e-09,1.358766105031645,2.020994979558063e+19,0,-11768292.311734537,1.5941706775328832,0.7739558896748867,1.5941706775328832,15.197859355302578,2.020994979558063e+19,0.0,False,True,1222,2198,3.651189256172519e-09,1.8728191602904058e-08,1326,2231,4.345294263256769e-09,1.9791535850082924e-08,896,1239,2.1159476528028118e-09,3.762845073599964e-09,3.742130639185019e-29,4.520446385813416e-33,4.724027182871601e-10,-11768292.311734537,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.99999900142984,0.9999990005547363,9.993600504856762e-07
current_implicit_policy,146,231.7411890743576,233.0894031102652,0.06474705641951811,UNBOUNDED,legacy_active_cell_cfl,0.35,2.005300563302919e+19,100154292155522.6,4.422780020828665e-14,1.0784900926208066e-09,1.3482140359076138,2.005300563302919e+19,0,-11768295.06676816,1.5397167686830602,0.7734527960659241,1.5397167686830602,15.596288568964177,2.005300563302919e+19,0.0,False,True,1226,2203,3.675711815374348e-09,1.8885554067379355e-08,1325,2231,4.3380286388383984e-09,1.9791535850082924e-08,891,1238,2.098316677499794e-09,3.756553343421763e-09,3.9317550209540444e-29,4.749465053576172e-33,4.724027182871601e-10,-11768295.06676816,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990004138147,0.9999990079024942,1.00817585466018e-06
current_implicit_policy,147,233.0894031102652,234.4374037624985,0.06512150104513847,UNBOUNDED,legacy_active_cell_cfl,0.35,2.004983643096006e+19,105846996736340.0,4.674167949819492e-14,1.1397907653977157e-09,1.3480006522332868,2.004983643096006e+19,0,-11768297.775249736,1.6032735379751522,0.7734101585578292,1.6032735379751522,16.347403267805923,2.004983643096006e+19,0.0,False,True,1220,2199,3.638989395924931e-09,1.875955884769441e-08,1325,2232,4.3380286388383984e-09,1.982468405589743e-08,885,1236,2.0773533188255487e-09,3.744001426063636e-09,4.1278287587908373e-29,4.9862707575161056e-33,4.724027182871601e-10,-11768297.775249736,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990032918463,0.9999990155085233,9.953336683119304e-07
current_implicit_policy,148,234.4374037624985,235.78519308185196,0.0654958869671811,UNBOUNDED,legacy_active_cell_cfl,0.35,2.0046697687557464e+19,111818204436983.88,4.937854483369315e-14,1.2040904395057952e-09,1.3477893193534625,2.0046697687557464e+19,0,-11768300.45854585,1.6359158694737974,0.7733679308316325,1.6359158694737974,17.020612599435335,2.0046697687557464e+19,0.0,False,True,1217,2198,3.6207659952204107e-09,1.8728191602904058e-08,1325,2232,4.3380286388383984e-09,1.982468405589743e-08,880,1235,2.060043927919143e-09,3.737741203732187e-09,4.332055637122112e-29,5.232921099493026e-33,4.724027182871601e-10,-11768300.45854585,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990041240472,0.9999990017759657,1.0042472562706636e-06
